,
"1679","0.00357355568790947"
"1724","0.29350348027842227"
"1784","0.5639013452914798"
"1837","0.8198149156232989"
"1842","1.0890336590662324"
"1849","1.3553272038939967"
"1854","1.6213592233009708"
"1860","1.8849462365591398"
"1868","2.144539614561028"
"1873","2.405766150560598"
"1881","2.661350345560872"
"1886","2.919406150583245"
"1895","3.169393139841689"
"1900","3.4242105263157896"
"1905","3.6776902887139107"
"1908","3.8165618448637315"
"2236","3.4803220035778177"
"2240","3.6973214285714286"
"2245","3.911804008908686"
"2248","4.129003558718861"
"2253","4.341766533510874"
"2258","4.553587245349867"
"2262","4.76657824933687"
"2266","4.978817299205649"
"2272","5.185739436619718"
"2277","5.393939393939394"
"2282","5.601226993865031"
"2286","5.810148731408574"
"2291","6.015713662156264"
"2294","6.225806451612903"
"2296","6.304442508710801"
"2745","5.455373406193078"
"2751","5.625227190112686"
"2754","5.800653594771242"
"2757","5.97569822270584"
"2760","6.15036231884058"
"2764","6.322358900144718"
"2767","6.496205276472714"
"2771","6.667268134247564"
"2774","6.840302811824081"
"2777","7.0129636298163485"
"2781","7.182668104998202"
"2786","7.349246231155779"
"2789","7.52061670849767"
"2793","7.688865019692088"
"2800","7.848214285714286"
"2803","8.018194791295041"
"2806","8.187811831789023"
"2811","8.35112059765208"
"2815","8.516873889875667"
"2819","8.682156793189074"
"2822","8.850106307583275"
"2826","9.01450813871196"
"2830","9.178445229681978"
"2833","9.345217084362867"
"2836","9.51163610719323"
"2840","9.674295774647888"
"2844","9.836497890295359"
"2847","10.001756234632946"
"2851","10.16310066643283"
"2853","10.22397476340694"
"3253","9.120504150015371"
"3256","9.265663390663391"
"3259","9.41055538508745"
"3261","9.558111008892977"
"3264","9.702512254901961"
"3267","9.846648301193756"
"3270","9.99051987767584"
"3282","10.106337599024984"
"3286","10.246195982958003"
"3290","10.385714285714286"
"3293","10.52808988764045"
"3295","10.673444613050076"
"3298","10.81534263189812"
"3301","10.9569827325053"
"3312","11.071557971014492"
"3314","11.215751357875678"
"3316","11.359770808202654"
"3319","11.500150647785478"
"3322","11.640276941601446"
"3325","11.780150375939849"
"3327","11.923354373309287"
"3329","12.06638630219285"
"3331","12.209246472530772"
"3333","12.351935193519353"
"3335","12.494452773613194"
"3338","12.63301378070701"
"3344","12.759868421052632"
"3348","12.893966547192354"
"3350","13.035522388059702"
"3353","13.17297942141366"
"3355","13.314157973174366"
"3357","13.403336312183496"
"3759","12.102952913008778"
"3762","12.226209463051568"
"3763","12.35583311187882"
"3765","12.48207171314741"
"3767","12.60817626758694"
"3769","12.734146988591139"
"3771","12.859984089101035"
"3772","12.98913043478261"
"3776","13.107786016949152"
"3777","13.236695790309769"
"3778","13.36553732133404"
"3780","13.49074074074074"
"3781","13.619412853742396"
"3783","13.74438276500132"
"3785","13.869220607661823"
"3786","13.997622820919176"
"3787","14.125957222075522"
"3789","14.250461863288466"
"3791","14.37483513584806"
"3792","14.502900843881857"
"3795","14.623188405797102"
"3798","14.743285939968404"
"3799","14.871018689128718"
"3802","14.99079431877959"
"3804","15.114353312302839"
"3807","15.197005516154451"
"4267","13.675884696508085"
"4268","13.7898313027179"
"4270","13.90046838407494"
"4272","14.011001872659175"
"4273","14.124736718932834"
"4275","14.235087719298246"
"4278","14.341982234689107"
"4279","14.45548025239542"
"4281","14.56552207428171"
"4282","14.678888369920598"
"4283","14.792201727760915"
"4284","14.905462184873949"
"4286","15.015165655622958"
"4288","15.124766791044776"
"4289","15.237817673117277"
"4291","15.347238405965975"
"4292","15.460158434296366"
"4293","15.573025856044724"
"4295","15.682188591385332"
"4296","15.794925512104284"
"4297","15.907609960437515"
"4300","16.01279069767442"
"4301","16.125319693094628"
"4302","16.237796373779638"
"4303","16.35022077620265"
"4305","16.45876887340302"
"4306","16.571063632141197"
"4308","16.679433611884864"
"4309","16.79159897888141"
"4311","16.899791231732777"
"4312","17.01182745825603"
"4313","17.123811731973106"
"4315","17.23174971031286"
"4316","17.343605189990733"
"4317","17.455408848737548"
"4319","17.563093308636258"
"4320","17.67476851851852"
"4322","17.78227672373901"
"4323","17.89382373351839"
"4324","18.00531914893617"
"4325","18.116763005780346"
"4326","18.228155339805824"
"4328","18.33525878003697"
"4329","18.446523446523447"
"4330","18.557736720554274"
"4332","18.664589104339797"
"4333","18.77567505192707"
"4334","18.886709736963542"
"4336","18.993311808118083"
"4337","19.10421950657136"
"4338","19.215076071922546"
"4339","19.247292002765615"
"4772","17.605616093880972"
"4773","17.70668342761366"
"4775","17.803979057591622"
"4776","17.90494137353434"
"4779","17.998326009625444"
"4796","18.038782318598834"
"4798","18.135473113797417"
"4799","18.235882475515734"
"4800","18.33625"
"4801","18.436575713393044"
"4804","18.529142381348876"
"4805","18.629344432882416"
"4805","18.73340270551509"
"4807","18.829623465779072"
"4812","18.913965087281795"
"4814","19.00997091815538"
"4815","19.10986500519211"
"4816","19.20971760797342"
"4818","19.30552096305521"
"4821","19.39722049367351"
"4823","19.492846775865644"
"4824","19.5924543946932"
"4825","19.692020725388602"
"4827","19.787445618396518"
"4828","19.886909693454847"
"4830","19.982194616977225"
"4832","20.077400662251655"
"4833","20.17670184150631"
"4835","20.2717683557394"
"4836","20.370967741935484"
"4837","20.470126111225966"
"4839","20.56499276710064"
"4840","20.66404958677686"
"4841","20.76306548233836"
"4842","20.862040479140852"
"4843","20.9609746025191"
"4844","21.059867877786953"
"4845","21.158720330237358"
"4846","21.257531985142386"
"4848","21.351897689768975"
"4851","21.441764584621726"
"4853","21.535957139913457"
"4855","21.630072090628218"
"4856","21.728583196046127"
"4857","21.827053736874614"
"4858","21.925483738163855"
"4859","22.023873224943404"
"4861","22.117671261057396"
"4863","22.211392144766606"
"4864","22.309621710526315"
"4866","22.40320591861899"
"4867","22.501335524964045"
"4868","22.599424815119146"
"4869","22.69747381392483"
"4871","22.790802709915827"
