W2,fed6bb5d-2864-4b61-8ea1-bf127cc64eea,9,4000,120,0,5000,1585940858015,1585941128302,479880,479999,480000,KEY-7,KEY-7,KEY-7,34-d15ff4b4-f84f-4d66-b60d-c1497b3912de-StreamThread-7,824973216
W2,fed6bb5d-2864-4b61-8ea1-bf127cc64eea,9,4000,120,0,5000,1585940858015,1585941128532,479880,479999,480000,KEY-0,KEY-0,KEY-0,34-d15ff4b4-f84f-4d66-b60d-c1497b3912de-StreamThread-1,951862080
W2,fed6bb5d-2864-4b61-8ea1-bf127cc64eea,9,4000,120,0,5000,1585940858013,1585941128737,479880,479999,480000,KEY-4,KEY-4,KEY-4,34-d15ff4b4-f84f-4d66-b60d-c1497b3912de-StreamThread-4,1059123312
W2,fed6bb5d-2864-4b61-8ea1-bf127cc64eea,9,4000,120,0,5000,1585940858013,1585941131229,479880,479999,480000,KEY-5,KEY-5,KEY-5,34-d15ff4b4-f84f-4d66-b60d-c1497b3912de-StreamThread-6,2116686648
W2,fed6bb5d-2864-4b61-8ea1-bf127cc64eea,9,4000,120,0,5000,1585940858014,1585941131246,479880,479999,480000,KEY-3,KEY-3,KEY-3,34-d15ff4b4-f84f-4d66-b60d-c1497b3912de-StreamThread-3,2130336232
W2,fed6bb5d-2864-4b61-8ea1-bf127cc64eea,9,4000,120,0,5000,1585940858013,1585941133041,479880,479999,480000,KEY-8,KEY-8,KEY-8,34-d15ff4b4-f84f-4d66-b60d-c1497b3912de-StreamThread-9,2688706632
W2,fed6bb5d-2864-4b61-8ea1-bf127cc64eea,9,4000,120,0,5000,1585940858015,1585941133049,479880,479999,480000,KEY-2,KEY-2,KEY-2,34-d15ff4b4-f84f-4d66-b60d-c1497b3912de-StreamThread-5,2695470184
W2,fed6bb5d-2864-4b61-8ea1-bf127cc64eea,9,4000,120,0,5000,1585940858012,1585941134296,479880,479999,480000,KEY-1,KEY-1,KEY-1,34-d15ff4b4-f84f-4d66-b60d-c1497b3912de-StreamThread-8,2903939544
W2,fed6bb5d-2864-4b61-8ea1-bf127cc64eea,9,4000,120,0,5000,1585940858015,1585941136981,479880,479999,480000,KEY-7,KEY-7,KEY-7,34-d15ff4b4-f84f-4d66-b60d-c1497b3912de-StreamThread-2,3115643688
W1,3606ff12-044f-49a3-b61f-62f4ec401abe,9,1000,120,0,5000,1585949266688,1585949955098,30000000,119499,119999,KEY-3,KEY-3,KEY-3,353-046f6aaa-5094-4420-baf6-d24a8cc0c859-StreamThread-8,1078980024
W1,3606ff12-044f-49a3-b61f-62f4ec401abe,9,1000,120,0,5000,1585949266687,1585949956605,30000000,119499,119999,KEY-2,KEY-2,KEY-2,353-046f6aaa-5094-4420-baf6-d24a8cc0c859-StreamThread-6,670626040
W1,3606ff12-044f-49a3-b61f-62f4ec401abe,9,1000,120,0,5000,1585949266688,1585949959201,30000000,119499,119999,KEY-7,KEY-7,KEY-7,353-046f6aaa-5094-4420-baf6-d24a8cc0c859-StreamThread-2,2119922984
W1,3606ff12-044f-49a3-b61f-62f4ec401abe,9,1000,120,0,5000,1585949266690,1585949959644,30000000,119499,119999,KEY-6,KEY-6,KEY-6,353-046f6aaa-5094-4420-baf6-d24a8cc0c859-StreamThread-1,1247957752
W1,3606ff12-044f-49a3-b61f-62f4ec401abe,9,1000,120,0,5000,1585949266690,1585949962378,30000000,119499,119999,KEY-5,KEY-5,KEY-5,353-046f6aaa-5094-4420-baf6-d24a8cc0c859-StreamThread-7,2262246672
W1,3606ff12-044f-49a3-b61f-62f4ec401abe,9,1000,120,0,5000,1585949266688,1585949963484,30000000,119499,119999,KEY-1,KEY-1,KEY-1,353-046f6aaa-5094-4420-baf6-d24a8cc0c859-StreamThread-4,1984717640
W1,3606ff12-044f-49a3-b61f-62f4ec401abe,9,1000,120,0,5000,1585949266691,1585949964062,30000000,119499,119999,KEY-8,KEY-8,KEY-8,353-046f6aaa-5094-4420-baf6-d24a8cc0c859-StreamThread-9,765749192
W1,3606ff12-044f-49a3-b61f-62f4ec401abe,9,1000,120,0,5000,1585949266689,1585949964086,30000000,119499,119999,KEY-4,KEY-4,KEY-4,353-046f6aaa-5094-4420-baf6-d24a8cc0c859-StreamThread-3,789363904
W1,3606ff12-044f-49a3-b61f-62f4ec401abe,9,1000,120,0,5000,1585949266689,1585949966531,30000000,119499,119999,KEY-0,KEY-0,KEY-0,353-046f6aaa-5094-4420-baf6-d24a8cc0c859-StreamThread-5,1684848240
