W2,fed6bb5d-2864-4b61-8ea1-bf127cc64eea,1,538945760,1585940875950,34-d15ff4b4-f84f-4d66-b60d-c1497b3912de-StreamThread-2,0,4000,4000
W2,fed6bb5d-2864-4b61-8ea1-bf127cc64eea,1,538945760,1585940875950,34-d15ff4b4-f84f-4d66-b60d-c1497b3912de-StreamThread-5,0,4000,4000
W2,fed6bb5d-2864-4b61-8ea1-bf127cc64eea,1,556719000,1585940875974,34-d15ff4b4-f84f-4d66-b60d-c1497b3912de-StreamThread-1,0,4000,4000
W2,fed6bb5d-2864-4b61-8ea1-bf127cc64eea,1,108327408,1585940876110,34-d15ff4b4-f84f-4d66-b60d-c1497b3912de-StreamThread-6,0,4000,4000
W2,fed6bb5d-2864-4b61-8ea1-bf127cc64eea,1,113612280,1585940876114,34-d15ff4b4-f84f-4d66-b60d-c1497b3912de-StreamThread-3,0,4000,4000
W2,fed6bb5d-2864-4b61-8ea1-bf127cc64eea,1,130151144,1585940876179,34-d15ff4b4-f84f-4d66-b60d-c1497b3912de-StreamThread-8,0,4000,4000
W2,fed6bb5d-2864-4b61-8ea1-bf127cc64eea,1,141024432,1585940876192,34-d15ff4b4-f84f-4d66-b60d-c1497b3912de-StreamThread-4,0,4000,4000
W2,fed6bb5d-2864-4b61-8ea1-bf127cc64eea,1,154738800,1585940876249,34-d15ff4b4-f84f-4d66-b60d-c1497b3912de-StreamThread-9,0,4000,4000
W2,fed6bb5d-2864-4b61-8ea1-bf127cc64eea,1,244404976,1585940876526,34-d15ff4b4-f84f-4d66-b60d-c1497b3912de-StreamThread-7,0,4000,4000
W2,fed6bb5d-2864-4b61-8ea1-bf127cc64eea,4000,523426976,1585940881395,34-d15ff4b4-f84f-4d66-b60d-c1497b3912de-StreamThread-5,5000,9000,9000
W2,fed6bb5d-2864-4b61-8ea1-bf127cc64eea,4000,536689944,1585940881467,34-d15ff4b4-f84f-4d66-b60d-c1497b3912de-StreamThread-1,5000,9000,9000
W2,fed6bb5d-2864-4b61-8ea1-bf127cc64eea,4000,563033544,1585940881553,34-d15ff4b4-f84f-4d66-b60d-c1497b3912de-StreamThread-4,5000,9000,9000
W2,fed6bb5d-2864-4b61-8ea1-bf127cc64eea,4000,604435848,1585940881772,34-d15ff4b4-f84f-4d66-b60d-c1497b3912de-StreamThread-2,5000,9000,9000
W2,fed6bb5d-2864-4b61-8ea1-bf127cc64eea,4000,716536504,1585940882283,34-d15ff4b4-f84f-4d66-b60d-c1497b3912de-StreamThread-3,5000,9000,9000
W2,fed6bb5d-2864-4b61-8ea1-bf127cc64eea,4000,767804976,1585940882574,34-d15ff4b4-f84f-4d66-b60d-c1497b3912de-StreamThread-9,5000,9000,9000
W2,fed6bb5d-2864-4b61-8ea1-bf127cc64eea,4000,789343408,1585940882631,34-d15ff4b4-f84f-4d66-b60d-c1497b3912de-StreamThread-7,5000,9000,9000
W2,fed6bb5d-2864-4b61-8ea1-bf127cc64eea,4000,830619048,1585940882766,34-d15ff4b4-f84f-4d66-b60d-c1497b3912de-StreamThread-6,5000,9000,9000
