W1,42666c28-372c-47a8-ac0b-206ecb4005b7,1,142306432,1585833682162,4567-3e2194da-084e-46fb-94c2-1f63d8e43995-StreamThread-2,0,550,550
W1,42666c28-372c-47a8-ac0b-206ecb4005b7,250001,111810296,1585833685341,4567-3e2194da-084e-46fb-94c2-1f63d8e43995-StreamThread-2,5000,5550,5550
W1,42666c28-372c-47a8-ac0b-206ecb4005b7,500001,41199264,1585833687757,4567-3e2194da-084e-46fb-94c2-1f63d8e43995-StreamThread-2,10000,10550,10550
W1,42666c28-372c-47a8-ac0b-206ecb4005b7,750001,503179352,1585833690224,4567-3e2194da-084e-46fb-94c2-1f63d8e43995-StreamThread-2,15000,15550,15550
W1,42666c28-372c-47a8-ac0b-206ecb4005b7,1000001,478636912,1585833693142,4567-3e2194da-084e-46fb-94c2-1f63d8e43995-StreamThread-2,20000,20550,20550
W1,42666c28-372c-47a8-ac0b-206ecb4005b7,1250001,49328448,1585833695514,4567-3e2194da-084e-46fb-94c2-1f63d8e43995-StreamThread-2,25000,25550,25550
W1,42666c28-372c-47a8-ac0b-206ecb4005b7,1500001,133488872,1585833697915,4567-3e2194da-084e-46fb-94c2-1f63d8e43995-StreamThread-2,30000,30550,30550
W1,42666c28-372c-47a8-ac0b-206ecb4005b7,1750001,252570728,1585833700222,4567-3e2194da-084e-46fb-94c2-1f63d8e43995-StreamThread-2,35000,35550,35550
W1,42666c28-372c-47a8-ac0b-206ecb4005b7,1,268982528,1585833702077,4567-3e2194da-084e-46fb-94c2-1f63d8e43995-StreamThread-3,0,550,550
W1,42666c28-372c-47a8-ac0b-206ecb4005b7,111,280931072,1585833702088,4567-3e2194da-084e-46fb-94c2-1f63d8e43995-StreamThread-3,5000,35960,550
W1,42666c28-372c-47a8-ac0b-206ecb4005b7,845,283428400,1585833702100,4567-3e2194da-084e-46fb-94c2-1f63d8e43995-StreamThread-3,10000,35962,551
W1,42666c28-372c-47a8-ac0b-206ecb4005b7,2070,295702416,1585833702116,4567-3e2194da-084e-46fb-94c2-1f63d8e43995-StreamThread-3,15000,35964,554
W1,42666c28-372c-47a8-ac0b-206ecb4005b7,4828,313134728,1585833702141,4567-3e2194da-084e-46fb-94c2-1f63d8e43995-StreamThread-3,20000,35969,559
W1,42666c28-372c-47a8-ac0b-206ecb4005b7,7825,338893512,1585833702170,4567-3e2194da-084e-46fb-94c2-1f63d8e43995-StreamThread-3,25000,35975,565
W1,42666c28-372c-47a8-ac0b-206ecb4005b7,7836,338952296,1585833702170,4567-3e2194da-084e-46fb-94c2-1f63d8e43995-StreamThread-3,30000,35975,565
W1,42666c28-372c-47a8-ac0b-206ecb4005b7,7988,339406368,1585833702172,4567-3e2194da-084e-46fb-94c2-1f63d8e43995-StreamThread-3,35000,35975,565
W1,42666c28-372c-47a8-ac0b-206ecb4005b7,2000001,245053944,1585833702523,4567-3e2194da-084e-46fb-94c2-1f63d8e43995-StreamThread-2,40000,40550,40550
W1,42666c28-372c-47a8-ac0b-206ecb4005b7,47491,245053944,1585833702524,4567-3e2194da-084e-46fb-94c2-1f63d8e43995-StreamThread-3,40000,40550,644
W1,42666c28-372c-47a8-ac0b-206ecb4005b7,2250001,254346608,1585833704847,4567-3e2194da-084e-46fb-94c2-1f63d8e43995-StreamThread-2,45000,45550,45550
W1,42666c28-372c-47a8-ac0b-206ecb4005b7,306865,262974984,1585833704859,4567-3e2194da-084e-46fb-94c2-1f63d8e43995-StreamThread-3,45000,45552,5663
W1,42666c28-372c-47a8-ac0b-206ecb4005b7,2500001,210055512,1585833707345,4567-3e2194da-084e-46fb-94c2-1f63d8e43995-StreamThread-2,50000,50550,50550
W1,42666c28-372c-47a8-ac0b-206ecb4005b7,590162,210055512,1585833707347,4567-3e2194da-084e-46fb-94c2-1f63d8e43995-StreamThread-3,50000,50550,10730
W1,42666c28-372c-47a8-ac0b-206ecb4005b7,2750001,282898368,1585833709553,4567-3e2194da-084e-46fb-94c2-1f63d8e43995-StreamThread-2,55000,55550,55550
W1,42666c28-372c-47a8-ac0b-206ecb4005b7,826008,301188720,1585833709577,4567-3e2194da-084e-46fb-94c2-1f63d8e43995-StreamThread-3,55000,55555,15702
W1,42666c28-372c-47a8-ac0b-206ecb4005b7,3000001,80079336,1585833711738,4567-3e2194da-084e-46fb-94c2-1f63d8e43995-StreamThread-2,60000,60550,60550
W1,42666c28-372c-47a8-ac0b-206ecb4005b7,1077141,88076224,1585833711745,4567-3e2194da-084e-46fb-94c2-1f63d8e43995-StreamThread-3,60000,60551,20704
W1,42666c28-372c-47a8-ac0b-206ecb4005b7,3250001,342733344,1585833713981,4567-3e2194da-084e-46fb-94c2-1f63d8e43995-StreamThread-2,65000,65550,65550
W1,42666c28-372c-47a8-ac0b-206ecb4005b7,1332943,351436144,1585833713984,4567-3e2194da-084e-46fb-94c2-1f63d8e43995-StreamThread-3,65000,65550,25715
W1,42666c28-372c-47a8-ac0b-206ecb4005b7,3500001,117148864,1585833716241,4567-3e2194da-084e-46fb-94c2-1f63d8e43995-StreamThread-2,70000,70550,70550
W1,42666c28-372c-47a8-ac0b-206ecb4005b7,1581549,123101408,1585833716246,4567-3e2194da-084e-46fb-94c2-1f63d8e43995-StreamThread-3,70000,70551,30713
W1,42666c28-372c-47a8-ac0b-206ecb4005b7,3750001,668401040,1585833718453,4567-3e2194da-084e-46fb-94c2-1f63d8e43995-StreamThread-2,75000,75550,75550
W1,42666c28-372c-47a8-ac0b-206ecb4005b7,1823506,675233968,1585833718464,4567-3e2194da-084e-46fb-94c2-1f63d8e43995-StreamThread-3,75000,75551,35697
W1,42666c28-372c-47a8-ac0b-206ecb4005b7,4000001,145112016,1585833720830,4567-3e2194da-084e-46fb-94c2-1f63d8e43995-StreamThread-2,80000,80550,80550
W1,42666c28-372c-47a8-ac0b-206ecb4005b7,2058996,145112016,1585833720830,4567-3e2194da-084e-46fb-94c2-1f63d8e43995-StreamThread-3,80000,80550,40667
W1,42666c28-372c-47a8-ac0b-206ecb4005b7,1,940608888,1585833721945,4567-3e2194da-084e-46fb-94c2-1f63d8e43995-StreamThread-1,0,40864,550
W1,42666c28-372c-47a8-ac0b-206ecb4005b7,4,950106568,1585833721952,4567-3e2194da-084e-46fb-94c2-1f63d8e43995-StreamThread-1,5000,40865,550
W1,42666c28-372c-47a8-ac0b-206ecb4005b7,5,950113088,1585833721952,4567-3e2194da-084e-46fb-94c2-1f63d8e43995-StreamThread-1,10000,40865,550
W1,42666c28-372c-47a8-ac0b-206ecb4005b7,20,950157832,1585833721952,4567-3e2194da-084e-46fb-94c2-1f63d8e43995-StreamThread-1,15000,40865,550
W1,42666c28-372c-47a8-ac0b-206ecb4005b7,65,950289480,1585833721953,4567-3e2194da-084e-46fb-94c2-1f63d8e43995-StreamThread-1,20000,80760,550
W1,42666c28-372c-47a8-ac0b-206ecb4005b7,80,950336888,1585833721953,4567-3e2194da-084e-46fb-94c2-1f63d8e43995-StreamThread-1,25000,80760,550
W1,42666c28-372c-47a8-ac0b-206ecb4005b7,103,950406544,1585833721953,4567-3e2194da-084e-46fb-94c2-1f63d8e43995-StreamThread-1,30000,40865,550
W1,42666c28-372c-47a8-ac0b-206ecb4005b7,134,950518448,1585833721954,4567-3e2194da-084e-46fb-94c2-1f63d8e43995-StreamThread-1,35000,40865,550
W1,42666c28-372c-47a8-ac0b-206ecb4005b7,180,951087992,1585833721954,4567-3e2194da-084e-46fb-94c2-1f63d8e43995-StreamThread-1,40000,40865,550
W1,42666c28-372c-47a8-ac0b-206ecb4005b7,293,951429016,1585833721956,4567-3e2194da-084e-46fb-94c2-1f63d8e43995-StreamThread-1,45000,80761,550
W1,42666c28-372c-47a8-ac0b-206ecb4005b7,340,951589496,1585833721957,4567-3e2194da-084e-46fb-94c2-1f63d8e43995-StreamThread-1,50000,80761,550
W1,42666c28-372c-47a8-ac0b-206ecb4005b7,356,951640728,1585833721957,4567-3e2194da-084e-46fb-94c2-1f63d8e43995-StreamThread-1,55000,80761,550
W1,42666c28-372c-47a8-ac0b-206ecb4005b7,474,951994600,1585833721959,4567-3e2194da-084e-46fb-94c2-1f63d8e43995-StreamThread-1,60000,80761,550
W1,42666c28-372c-47a8-ac0b-206ecb4005b7,490,952045760,1585833721960,4567-3e2194da-084e-46fb-94c2-1f63d8e43995-StreamThread-1,65000,80761,550
W1,42666c28-372c-47a8-ac0b-206ecb4005b7,495,952062784,1585833721960,4567-3e2194da-084e-46fb-94c2-1f63d8e43995-StreamThread-1,70000,80761,550
W1,42666c28-372c-47a8-ac0b-206ecb4005b7,586,952683440,1585833721964,4567-3e2194da-084e-46fb-94c2-1f63d8e43995-StreamThread-1,75000,80762,551
W1,42666c28-372c-47a8-ac0b-206ecb4005b7,606,952748768,1585833721964,4567-3e2194da-084e-46fb-94c2-1f63d8e43995-StreamThread-1,80000,80762,551
W1,42666c28-372c-47a8-ac0b-206ecb4005b7,4250001,728018272,1585833723455,4567-3e2194da-084e-46fb-94c2-1f63d8e43995-StreamThread-2,85000,85550,85550
W1,42666c28-372c-47a8-ac0b-206ecb4005b7,2286501,728018272,1585833723456,4567-3e2194da-084e-46fb-94c2-1f63d8e43995-StreamThread-3,85000,85550,45623
W1,42666c28-372c-47a8-ac0b-206ecb4005b7,146092,730152688,1585833723463,4567-3e2194da-084e-46fb-94c2-1f63d8e43995-StreamThread-1,85000,85551,842
W1,42666c28-372c-47a8-ac0b-206ecb4005b7,4500001,374580224,1585833726048,4567-3e2194da-084e-46fb-94c2-1f63d8e43995-StreamThread-2,90000,90550,90550
W1,42666c28-372c-47a8-ac0b-206ecb4005b7,2548841,394882760,1585833726064,4567-3e2194da-084e-46fb-94c2-1f63d8e43995-StreamThread-3,90000,90553,50647
W1,42666c28-372c-47a8-ac0b-206ecb4005b7,425504,400043992,1585833726068,4567-3e2194da-084e-46fb-94c2-1f63d8e43995-StreamThread-1,90000,90554,5901
W1,42666c28-372c-47a8-ac0b-206ecb4005b7,4750001,384638664,1585833728359,4567-3e2194da-084e-46fb-94c2-1f63d8e43995-StreamThread-2,95000,95550,95550
W1,42666c28-372c-47a8-ac0b-206ecb4005b7,2819596,384638664,1585833728360,4567-3e2194da-084e-46fb-94c2-1f63d8e43995-StreamThread-3,95000,95550,55689
W1,42666c28-372c-47a8-ac0b-206ecb4005b7,683725,389267200,1585833728365,4567-3e2194da-084e-46fb-94c2-1f63d8e43995-StreamThread-1,95000,95551,10917
W1,42666c28-372c-47a8-ac0b-206ecb4005b7,5000001,599620184,1585833730669,4567-3e2194da-084e-46fb-94c2-1f63d8e43995-StreamThread-2,100000,100550,100550
W1,42666c28-372c-47a8-ac0b-206ecb4005b7,921040,599620184,1585833730669,4567-3e2194da-084e-46fb-94c2-1f63d8e43995-StreamThread-1,100000,100550,15892
W1,42666c28-372c-47a8-ac0b-206ecb4005b7,3081001,599620184,1585833730670,4567-3e2194da-084e-46fb-94c2-1f63d8e43995-StreamThread-3,100000,100550,60712
W1,42666c28-372c-47a8-ac0b-206ecb4005b7,1139730,354479680,1585833732936,4567-3e2194da-084e-46fb-94c2-1f63d8e43995-StreamThread-1,105000,105550,20829
W1,42666c28-372c-47a8-ac0b-206ecb4005b7,5250001,354479680,1585833732936,4567-3e2194da-084e-46fb-94c2-1f63d8e43995-StreamThread-2,105000,105550,105550
W1,42666c28-372c-47a8-ac0b-206ecb4005b7,3335867,354479680,1585833732936,4567-3e2194da-084e-46fb-94c2-1f63d8e43995-StreamThread-3,105000,105550,65721
W1,42666c28-372c-47a8-ac0b-206ecb4005b7,5500001,453115744,1585833735322,4567-3e2194da-084e-46fb-94c2-1f63d8e43995-StreamThread-2,110000,110550,110550
W1,42666c28-372c-47a8-ac0b-206ecb4005b7,1373548,457216208,1585833735323,4567-3e2194da-084e-46fb-94c2-1f63d8e43995-StreamThread-1,110000,110550,25797
W1,42666c28-372c-47a8-ac0b-206ecb4005b7,3604375,470187712,1585833735335,4567-3e2194da-084e-46fb-94c2-1f63d8e43995-StreamThread-3,110000,110553,70758
W1,42666c28-372c-47a8-ac0b-206ecb4005b7,1580720,647177312,1585833737570,4567-3e2194da-084e-46fb-94c2-1f63d8e43995-StreamThread-1,115000,115550,30711
W1,42666c28-372c-47a8-ac0b-206ecb4005b7,5750001,647177312,1585833737570,4567-3e2194da-084e-46fb-94c2-1f63d8e43995-StreamThread-2,115000,115550,115550
W1,42666c28-372c-47a8-ac0b-206ecb4005b7,3847442,647339984,1585833737572,4567-3e2194da-084e-46fb-94c2-1f63d8e43995-StreamThread-3,115000,115550,75744
W1,42666c28-372c-47a8-ac0b-206ecb4005b7,6000001,563061632,1585833739851,4567-3e2194da-084e-46fb-94c2-1f63d8e43995-StreamThread-2,120000,120550,120550
W1,42666c28-372c-47a8-ac0b-206ecb4005b7,1796514,563061632,1585833739852,4567-3e2194da-084e-46fb-94c2-1f63d8e43995-StreamThread-1,120000,120550,35643
W1,42666c28-372c-47a8-ac0b-206ecb4005b7,4100273,576508952,1585833739862,4567-3e2194da-084e-46fb-94c2-1f63d8e43995-StreamThread-3,120000,120552,80750
W1,42666c28-372c-47a8-ac0b-206ecb4005b7,6250001,706407680,1585833742114,4567-3e2194da-084e-46fb-94c2-1f63d8e43995-StreamThread-2,125000,125550,125550
W1,42666c28-372c-47a8-ac0b-206ecb4005b7,2016003,706407680,1585833742114,4567-3e2194da-084e-46fb-94c2-1f63d8e43995-StreamThread-1,125000,125550,40582
